const,fixed acidity,volatile acidity,citric acid,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.0,0.5001728947043106,0.6007929493363893,-0.46683866712125904,0.015841596311723202,-0.12736225300284648,-0.18039647926433366,1.1354133924910856,-1.0712089683457335,2.056988941607326,-1.1727666798619334,5.0
1.0,0.5001728947043106,0.6007929493363893,-0.41526159058378276,0.015841596311723202,-0.12736225300284648,-0.18039647926433366,1.1354133924910856,-0.9992187552416782,2.478174891209093,-1.1727666798619334,5.0
1.0,0.23179153274719883,-1.4531425629177939,1.4930902413028375,0.9230020991540512,2.1707017413994003,2.2495553186022446,0.10044344677864785,-0.06334598488893994,0.9619054726427335,0.10540214530820913,7.0
1.0,-0.03658982920991292,0.23833374129153376,0.0489320982535033,0.015841596311723202,0.09150098455927223,0.49251324937564184,0.0395628617367477,-1.4311600338660198,-0.1331779963218589,-1.0744460010026902,5.0
1.0,-0.5062572126348576,0.4195633453139612,-0.9826094324960211,0.5043126363037455,-1.0028152032513213,-0.5168513435843214,0.4048463719881486,0.5125757199435154,-1.144024275366098,-1.3694080375804158,4.0
1.0,-0.17078051018846818,-1.21150309088789,1.2352048586154563,0.015841596311723202,0.20093260334033158,0.49251324937564184,0.10044344677864785,-1.9350915255944166,-0.1331779963218589,-1.1727666798619334,6.0
1.0,0.5001728947043106,-1.81560177096265,1.0804736290030275,-0.12372155797171201,1.5141120287130438,0.6420487446289698,0.0395628617367477,0.584565933047574,-0.891312705605038,-0.9761253221434489,6.0
1.0,-0.3720665316563023,-0.7886340148355581,0.2036633278659318,0.22518632773687602,0.8575223160266877,1.0532713565756215,0.8918910523234174,1.5204387034003122,0.1195335734392011,-0.6811632855657249,5.0
1.0,-0.17078051018846818,-0.5469945428056543,-0.3121074375088304,1.8999441791380967,-0.5650887281270839,-0.21778035307766563,-0.08219830834705259,-0.9992187552416782,2.309700511368386,-0.8778046432842076,5.0
1.0,0.23179153274719883,-0.18453533476079845,-0.8278782028835926,0.36474948202031127,-0.6745203469081432,0.9037358613222936,0.0395628617367477,-0.9992187552416782,-0.891312705605038,-0.9761253221434489,5.0
1.0,-0.841733915081247,-0.7282241468280821,-0.6731469732711638,0.43453105916202883,0.638659078464569,-0.10562873163766971,0.0395628617367477,0.8725267854638016,-0.04894080640150557,-0.6811632855657249,6.0
1.0,-1.2443059580169147,-0.7886340148355581,-0.5699928201962114,0.08562317345344081,-0.45565710934602455,-0.7411545864643132,-0.7518847438080218,0.22461486752728774,-0.638601135843978,-1.0744460010026902,5.0
1.0,-0.3720665316563023,-0.6678142788206064,-0.15737620789640175,0.08562317345344081,-1.22167844081344,-1.1897610722242968,-0.32572064851472077,-0.20732641109705377,-0.3858895660829189,-0.8778046432842076,5.0
1.0,-0.17078051018846818,-0.5469945428056543,-0.3121074375088304,1.8999441791380967,-0.5650887281270839,-0.21778035307766563,-0.08219830834705259,-0.9992187552416782,2.309700511368386,-0.8778046432842076,5.0
1.0,-0.7075432341026917,1.1444817614036729,-1.395226044795831,0.08562317345344081,-0.12736225300284648,-0.2925481007043296,0.28308520190434827,1.1604876378800293,-0.7228383257643313,-0.9761253221434489,5.0
1.0,-0.23787585067774644,0.7518176193550794,-1.395226044795831,0.22518632773687602,-0.7839519656892026,-1.002841703157637,-0.2039594784309205,0.5125757199435154,-0.3858895660829189,-0.5828426067064819,6.0
1.0,-0.9759245960598029,0.9330472233775075,-1.0341865090334974,0.7136573677288983,0.20093260334033158,1.464493968522273,-0.5692429886823214,0.2966050806313463,-0.8070755156846846,-0.2878805701287579,5.0
1.0,-0.841733915081247,0.9934570913849835,-1.395226044795831,1.830162601996379,0.7480906972456284,-0.21778035307766563,-0.08219830834705259,1.0884974247759707,-0.5543639459236256,0.20372282416745044,6.0
1.0,0.09760085176864355,0.8122274873625555,-0.7763011263461164,0.29496790487859365,-0.01793063422178712,2.6233940567355645,-0.08219830834705259,-0.9992187552416782,0.20377076335955444,-0.5828426067064819,5.0
1.0,-0.841733915081247,0.5101781473251752,-0.7763011263461164,-0.40284786653858246,2.7178598353046968,1.5018778423356052,1.5615774877843867,1.0165072116719154,-0.9755498955253913,-0.9761253221434489,6.0
1.0,-1.982354703398971,-1.21150309088789,-0.10579913135892548,1.6905994477129438,-0.23679387178390582,0.26821000649565,-0.6301235737242216,0.5125757199435154,-0.7228383257643313,-1.1727666798619334,5.0
1.0,-0.23787585067774644,0.7518176193550794,-1.395226044795831,0.5043126363037455,-1.1122468220323807,-0.9280739555309732,1.1354133924910856,0.6565561461516293,-0.7228383257643313,-0.7794839644249663,6.0
1.0,-0.23787585067774644,0.4799732133214372,-0.6731469732711638,0.5043126363037455,-1.3311100595944994,-1.040225576970969,0.46572695703011635,0.8005365723597431,-0.30165237616256557,0.4003641818859348,6.0
1.0,-0.03658982920991292,-0.8490438828430341,0.0489320982535033,-0.8913189065306047,-0.23679387178390582,-0.4794674697709894,0.0395628617367477,-0.5672774766173367,0.7934310928020268,-0.6811632855657249,7.0
1.0,-1.6468780009525816,-0.0033057307383703616,-0.9310323559585449,0.015841596311723202,-0.8933835844702619,-0.8906900817176411,-1.6650935194366592,1.3764582771921985,-1.3124986552068048,-0.5828426067064819,4.0
1.0,-0.5733525531241358,-0.42617480679070224,0.4615487105533128,-0.33306628939686483,-0.34622549056496515,1.651413337588933,0.6483687121558168,0.15262465442323242,1.6358029920055592,0.10540214530820913,5.0
1.0,-0.5733525531241358,-0.42617480679070224,0.4615487105533128,-0.33306628939686483,-0.34622549056496515,1.651413337588933,0.6483687121558168,0.15262465442323242,1.6358029920055592,0.10540214530820913,5.0
1.0,0.43307755421503297,0.5403830813289132,0.15208625132845555,0.6438757905871807,0.20093260334033158,0.11867451124232213,0.5266075420720164,-0.3513068373051676,-1.0597870854457447,-1.0744460010026902,4.0
1.0,-0.43916187214557995,-0.18453533476079845,-0.36368451404630653,0.015841596311723202,-0.7839519656892026,-1.077609450784301,0.0395628617367477,-0.7112579028254506,2.2254633214480326,0.10540214530820913,6.0
1.0,-0.03658982920991292,0.8424324213662934,-0.2605303609713541,-0.6819741751054519,-0.6745203469081432,-0.7411545864643132,0.0395628617367477,-0.06334598488893994,-0.1331779963218589,-0.09123921241027352,5.0
1.0,-0.9088292555705252,0.9028422893737694,-1.2920718917208784,-2.0078241407980855,-1.1122468220323807,-1.1897610722242968,-0.32572064851472077,1.2324778509840846,-0.9755498955253913,-0.8778046432842076,5.0
1.0,-2.3849267463346386,-0.0033057307383703616,-0.6215698967336877,-1.7286978322312156,-0.7839519656892026,0.8289681136956296,-2.0303770296881276,0.008644228215118576,-0.638601135843978,2.6617397956484923,4.0
1.0,-0.3049711911670241,2.503703791571883,0.8225882463156464,2.4581967962718374,0.7480906972456284,2.660777930548896,0.161324031820548,-0.42329705040922294,0.7934310928020268,-1.1727666798619334,5.0
1.0,0.3659822137257541,-1.392732694910318,1.2867819351529324,2.38841521913012,-0.34622549056496515,-0.21778035307766563,0.10044344677864785,-0.42329705040922294,-0.47012675600327225,-0.8778046432842076,5.0
1.0,-1.1772106175276364,-0.7282241468280821,-0.20895328443387787,-0.8913189065306047,-1.1122468220323807,-1.152377198410965,-0.5692429886823214,0.22461486752728774,-0.638601135843978,-1.1727666798619334,5.0
1.0,-1.7139733414418599,-1.271912958895366,0.513125787090789,-0.33306628939686483,-0.34622549056496515,1.9878682019089207,-0.8127653288499895,0.0806344413191739,-0.47012675600327225,-1.1727666798619334,5.0
1.0,0.43307755421503297,0.8424324213662934,-0.05422205482144922,-0.33306628939686483,-1.22167844081344,-0.7411545864643132,0.22220461686244813,-1.1431991814497922,0.8776682827223802,-1.1727666798619334,5.0
1.0,-1.043019936549081,-0.0033057307383703616,-1.188917738645926,-0.6819741751054519,-0.7839519656892026,-1.040225576970969,-0.6910041587661216,0.6565561461516293,-0.04894080640150557,-0.9761253221434489,6.0
1.0,-1.043019936549081,-0.12412546675332242,-1.188917738645926,-0.7517557522471695,-1.0028152032513213,-1.077609450784301,-0.7518847438080218,0.584565933047574,0.035296383518847764,-0.9761253221434489,6.0
1.0,0.29888687323647645,-0.8490438828430341,0.4615487105533128,0.15540475059515843,1.6235436474941032,2.847697299615556,0.161324031820548,-0.7832481159295059,-0.638601135843978,-0.9761253221434489,5.0
1.0,-0.3720665316563023,-0.0637155987458464,-0.6215698967336877,2.179070487704967,1.9518385038372814,1.1280391042022855,-0.7518847438080218,-0.9992187552416782,-0.04894080640150557,-0.18955989126951658,6.0
1.0,-0.3049711911670241,0.6007929493363893,-1.188917738645926,0.36474948202031127,1.0763855535888065,0.08129063742899016,0.6483687121558168,0.22461486752728774,-0.891312705605038,-0.8778046432842076,5.0
1.0,1.3724123210649222,-0.6074044108131303,1.5446673178403132,-0.6121925979637343,-1.22167844081344,-1.227144946037629,0.22220461686244813,-1.9350915255944166,-0.04894080640150557,-0.7794839644249663,5.0
1.0,-0.43916187214557995,0.6612028173438653,-0.7763011263461164,2.2488520648466848,-0.12736225300284648,2.5112424352955682,0.9527716373653176,-0.3513068373051676,1.1303798524834403,-0.9761253221434489,5.0
1.0,-0.23787585067774644,0.4195633453139612,-0.46683866712125904,-0.19350313511342962,0.20093260334033158,0.4177455017489779,0.46572695703011635,0.8725267854638016,-0.3858895660829189,-0.38620124898799923,5.0
1.0,-0.5733525531241358,-0.7886340148355581,0.2036633278659318,-0.33306628939686483,-0.6745203469081432,0.11867451124232213,-0.32572064851472077,0.7285463592556878,-0.8070755156846846,-0.9761253221434489,6.0
1.0,0.43307755421503297,-0.7282241468280821,0.6678570167032178,0.015841596311723202,0.4197958409024503,0.34297775412231396,0.7701298822396171,0.944516998567857,0.035296383518847764,-1.1727666798619334,5.0
1.0,-0.3049711911670241,1.0236620253887208,1.1320507055405036,2.5279783734135552,0.5292274596835096,2.5860101829222324,0.0395628617367477,-0.7112579028254506,0.6249567129613202,-1.0744460010026902,5.0
1.0,-0.43916187214557995,-0.0033057307383703616,-0.5699928201962114,0.43453105916202883,-0.34622549056496515,-0.2925481007043296,0.0395628617367477,0.5125757199435154,-0.1331779963218589,-0.8778046432842076,7.0
1.0,-0.7746385745919694,1.295506431422363,-1.1373406621084499,0.15540475059515843,-0.23679387178390582,0.4177455017489779,-0.08219830834705259,0.584565933047574,-0.5543639459236256,-0.5828426067064819,5.0
1.0,-0.6404478936134135,1.235096563414887,-1.1373406621084499,0.5043126363037455,-1.22167844081344,-1.1897610722242968,-0.32572064851472077,0.7285463592556878,-2.070633364489984,0.49868486074517615,5.0
1.0,-0.6404478936134135,1.235096563414887,-1.1373406621084499,0.5043126363037455,-1.22167844081344,-1.1897610722242968,-0.32572064851472077,0.7285463592556878,-2.070633364489984,0.49868486074517615,5.0
1.0,-0.43916187214557995,-0.0033057307383703616,-0.8278782028835926,0.015841596311723202,-0.45565710934602455,-0.14301260545100167,0.0395628617367477,0.8005365723597431,-0.47012675600327225,-0.7794839644249663,5.0
1.0,-1.043019936549081,1.1142768273999348,-1.0341865090334974,-0.19350313511342962,-1.0028152032513213,-1.040225576970969,-0.32572064851472077,0.944516998567857,-0.47012675600327225,0.30204350302669175,5.0
1.0,0.7685542566614223,-1.21150309088789,1.5446673178403132,-0.33306628939686483,1.2952487911509252,0.8289681136956296,0.10044344677864785,-0.20732641109705377,1.2988542323241468,0.30204350302669175,5.0
1.0,-0.10368516969919056,1.1142768273999348,-1.1373406621084499,-0.33306628939686483,-0.7839519656892026,-0.8906900817176411,-0.32572064851472077,0.22461486752728774,2.646649271049798,0.10540214530820913,6.0
1.0,-0.3049711911670241,0.6612028173438653,-0.9826094324960211,-0.19350313511342962,-0.01793063422178712,-0.5916190912109853,-0.02131772330515245,0.0806344413191739,-0.8070755156846846,-0.8778046432842076,6.0
1.0,-0.3049711911670241,0.9028422893737694,-0.20895328443387787,0.6438757905871807,0.20093260334033158,1.9878682019089207,-0.32572064851472077,0.0806344413191739,-1.3124986552068048,-0.8778046432842076,5.0
1.0,-0.3049711911670241,1.0236620253887208,-0.2605303609713541,0.36474948202031127,0.3103642221213909,1.9131004542822567,-0.3866012335566209,0.008644228215118576,-1.3124986552068048,-0.8778046432842076,5.0
1.0,0.09760085176864355,0.9330472233775075,-0.05422205482144922,0.36474948202031127,-0.45565710934602455,0.006522889802326209,0.5266075420720164,0.008644228215118576,-0.891312705605038,-1.1727666798619334,4.0
1.0,1.0369356186185328,-1.21150309088789,1.389936088227885,1.0625652534374863,1.4046804099319845,1.5018778423356052,1.0136522224072178,-0.20732641109705377,1.551565802085206,-0.7794839644249663,5.0
1.0,0.43307755421503297,-0.6678142788206064,1.905706853602647,0.9927836762957688,-0.6745203469081432,-0.030860984011005763,1.1354133924910856,1.664419129608426,0.20377076335955444,0.10540214530820913,5.0
1.0,0.43307755421503297,-0.6678142788206064,1.905706853602647,0.9927836762957688,-0.6745203469081432,-0.030860984011005763,1.1354133924910856,1.664419129608426,0.20377076335955444,0.10540214530820913,5.0
1.0,-0.9088292555705252,1.5975557714597433,-1.395226044795831,1.7603810248546614,-0.12736225300284648,-0.4794674697709894,-0.08219830834705259,1.5204387034003122,-0.7228383257643313,0.30204350302669175,6.0
1.0,-0.9759245960598029,1.386121233433577,-0.7763011263461164,0.5043126363037455,-0.34622549056496515,1.3897262208956092,-0.5692429886823214,0.5125757199435154,-0.9755498955253913,-0.2878805701287579,5.0
1.0,0.09760085176864355,0.6309978833401273,-0.36368451404630653,0.08562317345344081,1.2952487911509252,2.847697299615556,0.28308520190434827,-1.0712089683457335,-0.1331779963218589,-1.2710873587211746,4.0
1.0,-1.3114012985061922,-0.42617480679070224,-0.36368451404630653,-0.6819741751054519,-1.3311100595944994,-1.040225576970969,-0.5692429886823214,0.7285463592556878,-0.638601135843978,-1.1727666798619334,5.0
1.0,-0.23787585067774644,-0.5469945428056543,2.215169312827504,0.015841596311723202,0.7480906972456284,0.9037358613222936,0.4048463719881486,-1.287179607657906,-0.1331779963218589,-0.9761253221434489,5.0
1.0,-0.5062572126348576,-0.12412546675332242,1.0288965524655511,0.5043126363037455,0.638659078464569,1.1280391042022855,0.161324031820548,0.36859529373540156,-0.5543639459236256,-1.2710873587211746,5.0
1.0,-0.5733525531241358,0.9028422893737694,-0.05422205482144922,0.015841596311723202,0.09150098455927223,0.305593880308982,0.10044344677864785,-1.0712089683457335,-0.1331779963218589,-0.9761253221434489,5.0
1.0,-1.2443059580169147,-1.332322826902842,1.0804736290030275,-0.6819741751054519,0.3103642221213909,0.6794326184423017,-0.5083624036404212,0.944516998567857,1.2146170424037936,-0.09123921241027352,6.0
1.0,-0.841733915081247,0.17792387328405773,-0.6215698967336877,-0.19350313511342962,0.4197958409024503,-0.10562873163766971,-0.3866012335566209,0.7285463592556878,-0.3858895660829189,-0.2878805701287579,5.0
1.0,0.29888687323647645,-0.18453533476079845,0.0489320982535033,2.179070487704967,0.5292274596835096,-0.18039647926433366,0.28308520190434827,-2.726983869739041,-0.1331779963218589,-0.4845219278472406,6.0
1.0,-0.3049711911670241,-0.18453533476079845,-0.05422205482144922,-1.1704452150974751,-0.6745203469081432,-0.44208359595765745,-0.08219830834705259,0.584565933047574,0.035296383518847764,-0.7794839644249663,5.0
1.0,0.7685542566614223,-0.7886340148355581,0.8741653228531227,1.9697257562798143,2.0612701226183407,-0.18039647926433366,0.6483687121558168,-1.2151893945538474,-0.1331779963218589,-0.8778046432842076,5.0
1.0,-0.7746385745919694,0.6007929493363893,-0.9826094324960211,-0.19350313511342962,-0.7839519656892026,-0.7037707126509812,0.6483687121558168,1.2324778509840846,-0.891312705605038,-1.3694080375804158,5.0
1.0,-0.17078051018846818,-0.0033057307383703616,-0.05422205482144922,0.015841596311723202,2.9367230728668154,-0.18039647926433366,-0.2039594784309205,-0.5672774766173367,-0.8070755156846846,-0.8778046432842076,5.0
1.0,0.29888687323647645,-0.18453533476079845,0.0489320982535033,2.179070487704967,0.5292274596835096,-0.18039647926433366,0.28308520190434827,-2.726983869739041,-0.1331779963218589,-0.4845219278472406,6.0
1.0,0.29888687323647645,-0.18453533476079845,0.10050917479097927,2.179070487704967,0.4197958409024503,-0.18039647926433366,0.28308520190434827,-2.726983869739041,-0.1331779963218589,-0.5828426067064819,5.0
1.0,-0.3049711911670241,-0.18453533476079845,-0.05422205482144922,-1.1704452150974751,-0.6745203469081432,-0.44208359595765745,-0.08219830834705259,0.584565933047574,0.035296383518847764,-0.7794839644249663,5.0
1.0,-2.116545384377527,-0.0033057307383703616,-1.188917738645926,-2.3567320265066733,2.8272914540857563,1.5766455899622691,-1.7868546895204596,0.008644228215118576,-1.3124986552068048,0.10540214530820913,4.0
1.0,-2.3178314058453604,0.4799732133214372,-0.5184157436587351,-1.4495715236643452,0.20093260334033158,2.3617069400422404,-2.152138199771928,0.008644228215118576,-0.30165237616256557,2.4650984379300094,6.0
1.0,-0.9088292555705252,1.5371459034522672,-1.395226044795831,1.6208178705712262,-0.7839519656892026,-0.7411545864643132,-0.14307889338895274,1.0165072116719154,-0.638601135843978,0.30204350302669175,5.0
1.0,-0.7746385745919694,-0.12412546675332242,-0.10579913135892548,-0.6121925979637343,-1.3311100595944994,-0.7785384602776452,-0.26484006347282063,-0.42329705040922294,-0.04894080640150557,-1.1727666798619334,5.0
1.0,-0.3720665316563023,2.292269253545717,-1.0857635855709735,0.015841596311723202,-1.1122468220323807,-1.227144946037629,-0.02131772330515245,0.584565933047574,-0.638601135843978,-0.5828426067064819,5.0
1.0,-0.03658982920991292,0.14771893928031973,-0.46683866712125904,0.08562317345344081,-0.23679387178390582,-0.2925481007043296,0.28308520190434827,-0.06334598488893994,-0.3858895660829189,-1.3694080375804158,6.0
1.0,0.09760085176864355,0.5403830813289132,0.15208625132845555,0.36474948202031127,-0.45565710934602455,0.26821000649565,0.28308520190434827,0.6565561461516293,-0.21741518624221223,-0.18955989126951658,6.0
1.0,-0.23787585067774644,-0.12412546675332242,0.15208625132845555,-0.2632847122551472,-0.7839519656892026,-0.7785384602776452,-0.5083624036404212,0.008644228215118576,-0.638601135843978,0.0070814664489678,6.0
1.0,-0.03658982920991292,0.14771893928031973,-0.46683866712125904,0.08562317345344081,-0.23679387178390582,-0.2925481007043296,0.28308520190434827,-0.06334598488893994,-0.3858895660829189,-1.3694080375804158,6.0
1.0,-0.03658982920991292,0.32894854330274714,-0.2605303609713541,-0.12372155797171201,-0.34622549056496515,0.8289681136956296,-0.02131772330515245,-0.13533619799299526,-1.0597870854457447,-1.1727666798619334,5.0
1.0,-0.6404478936134135,-0.18453533476079845,-0.15737620789640175,-0.6121925979637343,-1.1122468220323807,-0.2551642268909976,-0.4474818185985211,0.15262465442323242,-1.3124986552068048,-0.9761253221434489,5.0
1.0,-0.03658982920991292,0.32894854330274714,-0.2605303609713541,-0.12372155797171201,-0.34622549056496515,0.8289681136956296,-0.02131772330515245,-0.13533619799299526,-1.0597870854457447,-1.1727666798619334,5.0
1.0,-0.23787585067774644,-0.6678142788206064,2.112015159752552,0.015841596311723202,0.3103642221213909,0.9785036089489575,0.34396578694624846,-1.647130673178189,-0.1331779963218589,-1.0744460010026902,5.0
1.0,-1.3114012985061922,0.6612028173438653,0.2036633278659318,0.6438757905871807,-0.01793063422178712,0.7915842398822976,0.10044344677864785,1.0884974247759707,1.2988542323241468,-1.0744460010026902,5.0
1.0,-0.10368516969919056,-1.151093222880414,1.3383590116904087,0.8532205220123336,0.3103642221213909,1.3897262208956092,0.5266075420720164,0.4405855068394601,1.3830914222445,-0.7794839644249663,6.0
1.0,-0.03658982920991292,1.5975557714597433,1.2867819351529324,0.015841596311723202,2.389564978961519,-0.18039647926433366,0.10044344677864785,-0.7112579028254506,0.45648233312061354,-1.0744460010026902,5.0
1.0,-0.23787585067774644,0.23833374129153376,-0.41526159058378276,1.7603810248546614,-0.34622549056496515,0.1560583850556541,-0.2039594784309205,-0.8552383290335644,2.478174891209093,-0.8778046432842076,5.0
1.0,0.1646961922579212,0.6007929493363893,-0.9310323559585449,0.36474948202031127,-0.45565710934602455,2.4364746876689045,-0.2039594784309205,-1.1431991814497922,0.20377076335955444,-0.5828426067064819,5.0
1.0,0.1646961922579212,0.4799732133214372,-0.8794552794210687,0.43453105916202883,-0.12736225300284648,2.5486263091089003,-0.2039594784309205,-1.1431991814497922,0.20377076335955444,-0.5828426067064819,5.0
1.0,1.3053169805756446,-1.271912958895366,0.8741653228531227,0.08562317345344081,0.7480906972456284,0.11867451124232213,1.2571745625748858,0.0806344413191739,0.28800795327990775,-0.6811632855657249,6.0
1.0,-0.23787585067774644,0.23833374129153376,-0.41526159058378276,1.7603810248546614,-0.34622549056496515,0.1560583850556541,-0.2039594784309205,-0.8552383290335644,2.478174891209093,-0.8778046432842076,5.0
1.0,0.8356495971507,-0.7282241468280821,0.2036633278659318,0.7834389448706159,-0.23679387178390582,0.7168164922556337,-0.08219830834705259,-1.7191208862822476,-0.04894080640150557,0.10540214530820913,6.0
1.0,0.09760085176864355,0.1175140052765817,0.0489320982535033,-0.12372155797171201,-0.45565710934602455,-0.10562873163766971,0.6483687121558168,0.584565933047574,-0.21741518624221223,-0.38620124898799923,6.0
1.0,-0.23787585067774644,0.23833374129153376,-0.7763011263461164,0.22518632773687602,-0.8933835844702619,-0.5542352173976534,0.161324031820548,0.4405855068394601,-1.144024275366098,-0.9761253221434489,6.0
1.0,0.43307755421503297,0.17792387328405773,-1.188917738645926,2.807104681980425,-0.12736225300284648,0.49251324937564184,-0.32572064851472077,-0.7112579028254506,-0.30165237616256557,0.49868486074517615,6.0
1.0,-0.7746385745919694,1.0236620253887208,-0.9826094324960211,1.2719099848626392,0.7480906972456284,1.726181085215597,-0.5083624036404212,0.22461486752728774,-0.8070755156846846,-1.1727666798619334,6.0
1.0,-0.5733525531241358,-0.0033057307383703616,-0.9310323559585449,0.015841596311723202,-0.5650887281270839,1.726181085215597,-0.32572064851472077,-0.06334598488893994,-0.5543639459236256,-1.3694080375804158,5.0
1.0,0.43307755421503297,0.17792387328405773,-1.188917738645926,2.807104681980425,-0.12736225300284648,0.49251324937564184,-0.32572064851472077,-0.7112579028254506,-0.30165237616256557,0.49868486074517615,6.0
1.0,-0.5733525531241358,1.0538669593924588,-1.395226044795831,-0.2632847122551472,-1.3311100595944994,-1.114993324597633,0.7701298822396171,1.3044680640881432,-0.9755498955253913,-1.1727666798619334,5.0
1.0,-0.10368516969919056,1.1444817614036729,-1.395226044795831,0.08562317345344081,-0.45565710934602455,-0.32993197451766154,0.5266075420720164,0.944516998567857,-0.891312705605038,-0.8778046432842076,5.0
1.0,-0.23787585067774644,-0.12412546675332242,-0.5184157436587351,0.22518632773687602,0.638659078464569,2.2121714447889125,-0.4474818185985211,0.584565933047574,-1.3124986552068048,-0.8778046432842076,5.0
1.0,0.5672682351935883,0.6007929493363893,-1.188917738645926,0.015841596311723202,1.2952487911509252,1.7635649590289288,1.0136522224072178,-1.0712089683457335,0.5407195230409668,-0.9761253221434489,5.0
1.0,0.030505511279364725,-0.0033057307383703616,-1.395226044795831,0.15540475059515843,-1.3311100595944994,-1.152377198410965,-0.2039594784309205,1.5924289165043677,-1.2282614652864514,0.49868486074517615,5.0
1.0,-0.03658982920991292,-0.0033057307383703616,-1.395226044795831,0.22518632773687602,-1.3311100595944994,-1.152377198410965,-0.2039594784309205,1.664419129608426,-1.3124986552068048,0.49868486074517615,5.0
1.0,-0.10368516969919056,0.4195633453139612,-0.5699928201962114,-0.9611004836723224,-1.3311100595944994,-1.002841703157637,-0.32572064851472077,0.8005365723597431,2.3939377012887393,0.10540214530820913,7.0
1.0,-1.3784966389954705,-0.8490438828430341,-0.6215698967336877,-0.4726294436803001,-1.0028152032513213,-0.8906900817176411,-0.7518847438080218,0.8005365723597431,-0.5543639459236256,-0.9761253221434489,5.0
1.0,-0.10368516969919056,1.355916299429839,1.4930902413028375,2.737323104838707,1.6235436474941032,-0.18039647926433366,0.0395628617367477,-0.4952872635132783,0.20377076335955444,-0.9761253221434489,5.0
1.0,-1.7139733414418599,-0.12412546675332242,-0.9310323559585449,-2.0776057179398033,0.20093260334033158,2.1000198233489167,-1.8477352745623596,2.312331047544937,-0.04894080640150557,2.563419116789251,5.0
1.0,-1.7139733414418599,-0.12412546675332242,-0.9310323559585449,-2.0776057179398033,0.20093260334033158,2.1000198233489167,-1.8477352745623596,2.312331047544937,-0.04894080640150557,2.563419116789251,5.0
1.0,-1.043019936549081,-0.12412546675332242,-1.3436489682583546,-1.3100083693809104,0.20093260334033158,-0.6290029650243173,-0.9345264989337898,0.6565561461516293,-0.47012675600327225,-0.5828426067064819,6.0
1.0,-0.17078051018846818,-0.0033057307383703616,-1.1373406621084499,0.36474948202031127,-0.23679387178390582,-0.5168513435843214,-0.5083624036404212,-0.6392676897213921,-0.7228383257643313,-0.4845219278472406,6.0
